0.577979	 -0.165809	 2.10639 0.549386	 -0.0977304	 2.1535 0.593226	 0.27915	 2.19618 0.676997	 0.446597	 2.18378 0.484695	 0.142796	 2.08128 0.441076	 -0.0730377	 1.96057 0.534763	 -0.269253	 1.84846 0.56221	 -0.340818	 1.81144 0.715464	 0.116887	 2.29249 0.776672	 -0.174472	 2.37218 0.856729	 -0.221294	 2.57378 0.945297	 -0.269063	 2.57918 0.520938	 -0.197931	 2.06329 0.728519	 -0.477637	 1.87355 0.6478		 -0.753137	 1.97147 0.623126	 -0.634942	 1.97425 0.630982	 -0.245664	 2.12434 0.524145	 -0.701156	 2.36115 0.432044	 -0.969329	 2.46667 0.496714	 -1.01033	 2.39644,	 0
0.577941	 -0.16796	 2.10382 0.549244	 -0.099584	 2.15079 0.593113	 0.278747	 2.19336 0.676712	 0.446091	 2.18092 0.484809	 0.14234	 2.07816 0.441507	 -0.0745883	 1.95853 0.533125	 -0.272344	 1.84854 0.552303	 -0.333371	 1.82257 0.715408	 0.11662	 2.28906 0.77661	 -0.174717	 2.36873 0.856901	 -0.221538	 2.5702 0.94543		 -0.269235	 2.5756 0.521096	 -0.20003	 2.06179 0.724266	 -0.480468	 1.86811 0.643536	 -0.755911	 1.96601 0.619497	 -0.637552	 1.97014 0.6309		 -0.247026	 2.1209 0.523562	 -0.702159	 2.35783 0.431467	 -0.970322	 2.46334 0.496337	 -1.01146	 2.39307	 ,0
0.577908	 -0.169476	 2.1017 0.549153	 -0.100936	 2.14852 0.593		 0.278268	 2.19057 0.676484	 0.445561	 2.17825 0.484735	 0.141913	 2.07554 0.441269	 -0.0763852	 1.95661 0.532102	 -0.274866	 1.84916 0.547516	 -0.329894	 1.82806 0.715321	 0.116287	 2.28575 0.776519	 -0.175024	 2.36541 0.856988	 -0.221869	 2.56672 0.945499	 -0.269517	 2.57212 0.52117	 -0.201754	 2.06034 0.720437	 -0.482897	 1.86303 0.639696	 -0.758291	 1.96091 0.616193	 -0.639835	 1.96612 0.630864	 -0.247945	 2.11813 0.523136	 -0.702915	 2.35504 0.431046	 -0.971068	 2.46055 0.496034	 -1.01232	 2.39018,	 0
0.57794		 -0.170435	 2.09981 0.549153	 -0.101834	 2.14651 0.592934	 0.277767	 2.18786 0.676334	 0.445094	 2.17578 0.484563	 0.141493	 2.07324 0.440704	 -0.0778446	 1.95498 0.531455	 -0.276676	 1.85004 0.544813	 -0.328296	 1.83089 0.715249	 0.115927	 2.28262 0.776439	 -0.175355	 2.36226 0.857043	 -0.222239	 2.56341 0.94555	 -0.269857	 2.56881 0.521277	 -0.203172	 2.05857 0.717496	 -0.485241	 1.85941 0.636752	 -0.760594	 1.95728 0.613562	 -0.642121	 1.96304 0.630904	 -0.248446	 2.11594 0.522777	 -0.703442	 2.35253 0.430692	 -0.971584	 2.45803 0.495741	 -1.01293	 2.38754,	 0
0.57807		 -0.170646	 2.09786 0.54922	 -0.102189	 2.1446 0.592853	 0.277401	 2.18567 0.676183	 0.444732	 2.17366 0.484342	 0.141104	 2.07125 0.43989	 -0.0791193	 1.95355 0.531061	 -0.27795	 1.85086 0.543191	 -0.327106	 1.83286 0.715154	 0.115643	 2.27999 0.776338	 -0.17561	 2.35962 0.857033	 -0.222534	 2.56063 0.945545	 -0.270136	 2.56602 0.521541	 -0.204041	 2.05673 0.713176	 -0.488242	 1.85545 0.632428	 -0.763554	 1.9533 0.609978	 -0.644932	 1.95961 0.630994	 -0.247917	 2.11359 0.522532	 -0.703417	 2.34967 0.430452	 -0.971546	 2.45516 0.495552	 -1.01294	 2.38456	 ,0
0.578252	 -0.17095	 2.09565 0.549314	 -0.102599	 2.14249 0.592664	 0.277115	 2.18362 0.675973	 0.44446	 2.17172 0.483988	 0.140729	 2.06936 0.438741	 -0.0802621	 1952 0.530758		 -0.278815	 1.85134 0.542969	 -0.326479	 1.83384 0.714968	 0.115411	 2.27758 0.776145	 -0.175811	 2.3572 0.856899	 -0.222781	 2.55808 0.945421	 -0.270375	 2.56347 0.521948	 -0.204946	 2.05472 0.709987	 -0.490805	 1.85213 0.629237	 -0.766085	 1.94997 0.607254	 -0.647406	 1.95666 0.631038	 -0.247714	 2.11089 0.52209	 -0.70486	 2.34263 0.430019	 -0.972971	 2.4481 0.495147	 -1.01439	 2.37736	 ,0
0.578387	 -0.171108	 2.09353 0.549366	 -0.102886	 2.14044 0.592384	 0.276864	 2.18164 0.675665	 0.444193	 2.1697 0.483526	 0.140396	 2.06756 0.437383	 -0.0811377	 1.95041 0.530564	 -0.279382	 1.85175 0.543713	 -0.32613	 1.83416 0.71471	 0.115197	 2.27533 0.77588	 -0.175993	 2.35494 0.856667	 -0.223012	 2.55571 0.945204	 -0.270605	 2.5611 0.52226		 -0.205681	 2.05279 0.707539	 -0.492785	 1.84941 0.626789	 -0.76804	 1.94724 0.605115	 -0.64936	 1.95418 0.631079	 -0.247434	 2.10837 0.521675	 -0.705602	 2.33775 0.429612	 -0.973696	 2.44322 0.494746	 -1.01513	 2.37238	 ,0
0.577472	 -0.170328	 2.08978 0.548743	 -0.102654	 2.13736 0.592122	 0.276613	 2.17995 0.675357	 0.443945	 2.1679 0.48295		 0.139992	 2.06566 0.435934	 -0.0816583	 1.94885 0.530438	 -0.279685	 1.85215 0.544952	 -0.325958	 1.83399 0.714461	 0.114976	 2.27338 0.775624	 -0.176183	 2.35297 0.856428	 -0.22325	 2.55365 0.94498	 -0.270847	 2.55904 0.520167	 -0.205237	 2.04616 0.706443	 -0.494383	 1.84876 0.625691	 -0.769615	 1.94658 0.604037	 -0.650849	 1.9532 0.630368	 -0.246771	 2.10525 0.518809	 -0.705361	 2.33288 0.426753	 -0.973439	 2.43834 0.491908	 -1.01486	 2.36747,	 0
0.576415 	-0.170397	 2.08582 0.547948	 -0.102932	 2.13395 0.591815	 0.276361	 2.17818 0.675023	 0.443731	 2.16609 0.482378	 0.139629	 2.06394 0.434573	 -0.0819626	 1.94739 0.530375	 -0.27982	 1.85251 0.546397	 -0.325913	 1.83356 0.714179	 0.114751	 2.27146 0.775335	 -0.176375	 2.35103 0.856141	 -0.223494	 2.55163 0.94471	 -0.271098	 2.55701 0.518593	 -0.205448	 2.04197 0.705627	 -0.495281	 1.84788 0.624875	 -0.770499	 1.94569 0.603242	 -0.651808	 1.95219 0.629316	 -0.246896	 2.09947 0.516826	 -0.705198	 2.32903 0.424775	 -0.973261	 2.43448 0.4899		 -1.01466	 2.36354	 ,0
0.575503 	-0.170645	 2.08249 0.547232	 -0.10331	 2.13095 0.591561	 0.276105	 2.17654 0.67472	 0.443528	 2.16434 0.481777	 0.139313	 2.06229 0.433414	 -0.0821636	 1.94614 0.530329	 -0.279884	 1.85277 0.547885	 -0.32601	 1.8329 0.713933	 0.11452	 2.26968 0.775081	 -0.176573	 2.34924 0.855882	 -0.223743	 2.54977 0.944465	 -0.271355	 2.55515 0.517357	 -0.205712	 2.03906 0.705105	 -0.495914	 1.84715 0.624353	 -0.771122	 1.94496 0.602706	 -0.652474	 1.95133 0.62857	 -0.247223	 2.09436 0.515383	 -0.705004	 2.32612 0.423336	 -0.973054	 2.43157 0.488421	 -1.01443	 2.36057	 ,0
0.553138 -0.16376 2.04365   0.524907 -0.0995407 2.09215 0.565528 0.269455 2.1438 0.647266 0.431261 2.12119 0.457287 0.129052 2.02552 0.356347 -0.0382317 1.92419 0.553135 0.0357299 1.93491 0.605714 -0.0109083 1.93446 0.686839 2.33967 0.830415	 -0.306111	 2.38513 0.908133	 -0.361375	 2.37196 0.493072	 -0.212651	 2.00215 0.69144	 -0.495171	 1.80721 0.492864	 -0.658572	 1.92628 0.441802	 -0.568197	 1.97007 0.610841	 -0.223477	 2.05739 0.550098	 -0.607571	 2.0112 0.493675	 -0.953849	 2.17701 0.556665	 -0.979968	 2.12923 0.239661	 -1.09874	 2.27438	 2.39644	 ,1
0.554577 -0.15998 2.04625 0.526018 -0.0972795 2.09367 0.565775 0.269456 2.1435 0.646697 0.431193 2.11985 0.457343 0.129057 2.02548 0.354835 -0.037601 1.92491 0.551727 0.0369332 1.93549 0.604386 -0.00964389 1.93526 0.687144 2.33931 0.830723	 -0.306115	 2.38477 0.908443	 -0.36138	 2.3716 0.493581	 -0.212064	 2.00256 0.689811	 -0.496757	 1.80978 0.491235	 -0.660163	 1.92885 0.44174	 -0.568367	 1.97097 0.612409	 -0.220053	 2.06376 0.550288	 -0.60626	 2.01159 0.494077	 -0.953232	 2.17643 0.556972	 -0.97984	 2.12786 0.239661	 -1.09874	 2.27438	 2.39644	 ,1
0.555894 -0.156262 2.04884 0.527188 -0.094709 2.09547 0.56599 0.269459 2.14325 0.646232 0.431147 2.11881 0.45734 0.12912 2.02552 0.353486 -0.03697 1.92564 0.550493 0.0379486 1.93602 0.603237 -0.00860143 1.93597 0.687417 2339 0.830999		 -0.306118	 2.38446 0.908721	 -0.361383	 2.37128 0.494211	 -0.211269	 2.00282 0.687637	 -0.499521	 1.81418 0.489066	 -0.662938	 1.93326 0.441503	 -0.569048	 1.97274 0.613671	 -0.217369	 2.07 0.550507		 -0.604911	 2.01204 0.494477	 -0.952594	 2.1759 0.557246	 -0.97962	 2.12659 0.239661	 -1.09874	 2.27438	 2.39644	 ,1
0.556846 -0.153846 2.05072 0.528159 -0.0928164 2.09697 0.566193 0.269452 2.14303 0.645863 0.431106 2.11803 0.457259 0.129347 2.0258 0.35249 -0.0363316 1.92633 0.549577 0.0387673 1.93647 0.602393 -0.00777264 1.93657 0.687674 2.33872 0.831259	 -0.306128	 2.38418 0.908983	 -0.361394	 2371 0.494806		 -0.210563	 2.00305 0.685962	 -0.502139	 1.81853 0.487397	 -0.665564	 1.93761 0.441332	 -0.569893	 1.97479 0.614501	 -0.216055	 2.07394 0.550775	 -0.603935	 2.01256 0.494822	 -0.95223	 2.17553 0.557474	 -0.979655	 2.12554 0.239661	 -1.09874	 2.27438	 2.39644,	 1
0.557528 -0.152163 2.0521 0.52892 -0.0914035 2.09819 0.566381 0.269433 2.14288 0.645568 0.431071 2.11743 0.457121 0.129677 2.02626 0.351772 -0.0357731 1.92692 0.548906 0.0392923 1.93703 0.601774 -0.00723931 1.93725 0.68791 2.3385 0.831498		 -0.30615	 2.38396 0.909224	 -0.361416	 2.37078 0.495333	 -0.209938	 2.00324 0.684745	 -0.504593	 1.82289 0.486187	 -0.668026	 1.94197 0.441248	 -0.570869	 1.97713 0.615054	 -0.215272	 2.07661 0.551023	 -0.603127	 2.01306 0.495116	 -0.951938	 2.17527 0.557653	 -0.979674	 2.1248 0.239661	 -1.09874	 2.27438	 2.39644,		 1
0.558031 -0.151016 2.05315 0.529534 -0.0903674 2.09921 0.566558 0.269413 2.14277 0.645334 0.431044 2.11698 0.456941 0.130125 2.02693 0.351269 -0.0352585 1.9275 0.555593 0.00043781 1.93299 0.606234 -0.0323462 1.93504 0.68813 2.33833 0.831722	 -0.306171	 2.38379 0.90945	 -0.361439	 2.37061 0.495816	 -0.209404	 2.00345 0.683908	 -0.506576	 1.82653 0.485356	 -0.670014	 1.94561 0.441227	 -0.571797	 1.97937 0.615439	 -0.214808	 2.07846 0.551283	 -0.602468	 2.0136 0.495372	 -0.951739	 2.17507 0.5578		 -0.979776	 2.12415 0.239661	 -1.09874	 2.27438	 2.39644,	 1
0.558597 -0.150191 2.05421 0.530219 -0.0895624 2.10029 0.566731 0.26939 2.14268 0.645151 0.431024 2.11664 0.456746 0.130608 2.02771 0.350932 -0.0348227 1.92809 0.559218 -0.0188529 1.93089 0.609292 -0.0483549 1.93353 0.688338 2.33819 0.831933	 -0.306195	 2.38365 0.909663	 -0.361464	 2.37047 0.496529	 -0.208928	 2.00379 0.683113	 -0.508276	 1.82919 0.484566	 -0.671717	 1.94827 0.441164	 -0.572745	 1.98125 0.615936	 -0.214731	 2.08023 0.552475	 -0.601962	 2.01521 0.495954	 -0.951727	 2.17516 0.55811	 -0.980116	 2.12383 0.239661	 -1.09874	 2.27438	 2.39644,	 1
0.559066 -0.149543 2.05511 0.530829 -0.0888921 2.10128 0.566972 0.269343 2.14264 0.645014 0.431005 2.11639 0.456554 0.131108 2.02857 0.350727 -0.0344244 1.92862 0.561025 -0.0282533 1.92994 0.611405 -0.058963 1.93256 0.688584 2.33807 0.832183	 -0.306235	 2.38353 0.909916	 -0.361505	 2.37035 0.497162	 -0.208493	 2.00404 0.682409	 -0.510046	 1.83201 0.483869	 -0.673489	 1.95109 0.441099	 -0.573828	 1.98331 0.616329	 -0.214853	 2.08177 0.553492	 -0.601582	 2.0166 0.4965		 -0.951729	 2.17531 0.558364	 -0.980386	 2.12361 0.239661	 -1.09874	 2.27438	 2.39644,	 1
0.559461 -0.14887 2.05595 0.531381 -0.0881741 2.10224 0.567262 0.269299 2.14264 0.644917 0.430992 2.11621 0.456378 0.131601 2.02945 0.350673 -0.0340903 1.92908 0.562272 -0.0343766 1.92927 0.613109 -0.0668711 1.93175 0.688853 2.33799 0.832456	 -0.306273	 2.38345 0.910191	 -0.361544	 2.37027 0.497764	 -0.207913	 2.00405 0.681672	 -0.512358	 1.83612 0.483139	 -0.675802	 1.9552 0.44101		 -0.57521	 1.98597 0.616606	 -0.215067	 2.08324 0.554098	 -0.601241	 2.01748 0.49701	 -0.951556	 2.17567 0.558573	 -0.980412	 2.1236	 0.239661	 -1.09874	 2.27438	 2.39644	 ,1
0.559757 -0.148364 2.05661 0.531814 -0.0876169 2.10302 0.567642 0.269255 2.14273 0.644852 0.430983 2.11608 0.456229 0.132059 2.03029 0.350822 -0.0338335 1.9295 0.56346 -0.0397432 1.93058 0.614655 -0.0740406 1.93275 0.689166 2.33797 0.832775	 -0.30631	 2.38343 0.910513	 -0.361582	 2.37025 0.498256	 -0.207414	 2.00402 0.681108	 -0.514337	 1.83975 0.482581	 -0.677781	 1.95882 0.44093	 -0.57648	 1.98842 0.616779	 -0.215324	 2.08437 0.554537	 -0.600988	 2.01816 0.497439	 -0.951394	 2.17604 0.55875	 -0.980402	 2.12365 0.239661	 -1.09874	 2.27438	 2.39644	 ,1
0.332864	 -0.250269	 2.14493 0.356188	 -0.175934	 2.15329 0.576938	 0.131106	 2.12245 0.695507	 0.26414	 2.11773 0.41971	 0.0470443	 2.01599 0.480947	 -0.179177	 1.90784 0.549246	 -0.371211	 1.85531 0.578309	 -0.431387	 1.83831 0.680268	 0.0350729	 2.31113 0.687428	 -0.191851	 2.37436 0.822677	 -0.347307	 2.40349 0.870369	 -0.397363	 2.41706 0.233451	 -0.271444	 2.12645 0.349823	 -0.689234	 2.07313 0.254815	 -0.846745	 2.34853 0.242905	 -0.723104	 2.28298 0.361355	 -0.322634	 2.17256 0.427613	 -0.753506	 2.18343 0.194957	 -1.08825	 2.34521 0.239661	 -1.09874	 2.27438,	 2
0.332583	 -0.249527	 2.14544 0.355942	 -0.175264	 2.15369 0.576042	 0.131192	 2.12271 0.694854	 0.264348	 2.11762 0.418287	 0.0466794	 2.01636 0.48102	 -0.179088	 1.90781 0.548995	 -0.372207	 1.85545 0.572632	 -0.396642	 1.80989 0.680068	 0.035803	 2.31107 0.687321	 -0.191707	 2.37424 0.82578	 -0.345264	 2.40315 0.873096	 -0.395381	 2.41683 0.233348	 -0.271183	 2.12592 0.350016	 -0.688661	 2.07411 0.253645	 -0.841821	 2.34994 0.244147	 -0.718623	 2.28488 0.360857	 -0.322226	 2.17506 0.427781	 -0.752746	 2.18445 0.19528	 -1.08761	 2.34613 0.240688	 -1.10025	 2.27711,	 2
0.331058	 -0.270509	 2.16882 0.350851	 -0.197068	 2.17352 0.549906	 0.0984599	 2.12626 0.687958	 0.260193	 2.11767 0.416818	 0.0463847	 2.01679 0.481076	 -0.178987	 1.90779 0.556301	 -0.37548	 1.82784 0.57696	 -0.375001	 1.77276 0.664962	 0.018973	 2.31256 0.704398	 -0.227776	 2.38273 0.858751	 -0.363941	 2.40872 0.896418	 -0.403402	 2.41964 0.238319	 -286		 2.15773 0.350736	 -0.68944	 2.07246 0.263741	 -0.843442	 2.35191 0.24155	 -0.718457	 2.28642 0.363223	 -0.349884	 2.19205 0.419667	 -0.772244	 2.22189 0.18905	 -1.10854	 2.38276 0.233267	 -1.15332	 2.33591	 ,2
0.331743	 -0.261423	 2.16671 0.350937	 -0.189823	 2.17266 0.547216	 0.100822	 2.12772 0.684783	 0.259264	 2.11782 0.415473	 0.0461679	 2.01718 0.481119	 -0.178896	 1.90778 0.556174	 -0.374442	 1.83035 0.57669	 -0.365301	 1.76623 0.662376	 0.0188016	 2.31311 0.708168	 -0.233522	 2.38383 0.865089	 -0.366617	 2.4097 0.902527	 -0.405127	 2.42056 0.240255	 -0.280733	 2.14435 0.350838	 -0.689028	 2.0738 0.251074	 -0.839825	 2.34666 0.234177	 -0.724069	 2.28744 0.362489	 -0.34264	 2.1954 0.421461	 -0.768396	 2.22331 0.191322	 -1.10508	 2.38405 0.239563	 -1.14507	 2.3332,		 2
0.331079	 -0.265929	 2.17133 0.349099	 -0.195349	 2.17702 0.536632	 0.0873526	 2.12953 0.681325	 0.257579	 2.1181 0.414309	 0.0459965	 2.01752 0.481153	 -0.1788	 1.90776 0.555414	 -0.373081	 1.83503 0.57635	 -0.358471	 1.7632 0.65358		 0.00921767	 2.31438 0.699425	 -0.223264	 2.37919 0.857705	 -0.358246	 2.40737 0.901921	 -0.40157	 2.41996 0.241438	 -0.282571	 2.14524 0.351421	 -0.690159	 2.07387 0.246506	 -0.842523	 2.34026 0.227777	 -0.729717	 2.28791 0.360373	 -0.353466	 2.20599 0.417475	 -0.77589	 2.23653 0.187989	 -1.1131	 2.39705 0.234397	 -1.16616	 2.35468	, 2
0.331003	 -0.264156	 2.17173 0.348995	 -0.192587	 2.1771 0.543566	 0.105752	 2.12933 0.679612	 0.257359	 2.11828 0.413333	 0.0458738	 2.01779 0.481178	 -0.17867	 1.90773 0.554464	 -0.371713	 1.83997 0.5759		 -0.353784	 1.76338 0.65293	 0.0133392	 2.31473 0.702649	 -0.223648	 2.37867 0.859316	 -0.358843	 2.4076 0.904329	 -0.402629	 2.42049 0.242075	 -0.282971	 2.14446 0.351694	 -0.690522	 2.07424 0.237974	 -0.844302	 2.33212 0.223068	 -0.734182	 2.28806 0.359703	 -0.347577	 2.20754 0.418545	 -0.772582	 2.2348 0.189236	 -1.10993	 2.39532 0.239002	 -1.15335	 2.3433	,	 2
0.33074		 -0.260347	 2.16931 0.3491		 -0.18826	 2.17513 0.548311	 0.116796	 2.12898 0.678326	 0.25761	 2.11845 0.412507	 0.0457876	 2018 0.481196		 -0.178558	 1.90771 0.554045	 -0.370556	 1.8443 0.575761	 -0.351031	 1.76601 0.653391	 0.0182871	 2.31489 0.691908	 -0.201068	 2.37015 0.849839	 -0.351856	 2.40525 0.902828	 -0.401501	 2.42029 0.241779	 -0.281826	 2.13964 0.351934	 -0.69073	 2.07493 0.232855	 -0.844565	 2.32846 0.219744	 -0.737522	 2.28809 0.358766	 -0.340678	 2.20571 0.419459	 -0.767788	 2.22884 0.19017	 -1.10514	 2.38943 0.241759	 -1.1404	 2.3292		, 2
0.330584	 -0.257183	 2.16683 0.34933	 -0.184636	 2.17309 0.551464	 0.123701	 2.12859 0.67733	 0.258484	 2.11863 0.411807	 0.045736	 2.01815 0.48121	 -0.178457	 1.90769 0.553723	 -0.369721	 1.84761 0.575677	 -0.349858	 1.76978 0.654378	 0.0231713	 2.31488 0.686679	 -0.190251	 2.36592 0.843237	 -0.34756	 2.40387 0.900469	 -0.40049	 2.42016 0.24141	 -0.280897	 2.13632 0.35211	 -0.690898	 2.07557 0.229303	 -0.844647	 2.32603 0.217394	 -0.739837	 2.28815 0.358889	 -0.335367	 2.2018 0.420324	 -0.764035	 2.22317 0.190891	 -1.10124	 2.38388 0.243077	 -1.13155	 2.31888	 ,2
0.33054		 -0.25378	 2.16363 0.349655	 -0.180936	 2.17048 0.553479	 0.128238	 2.12819 0.67649	 0.259987	 2.11872 0.411212	 0.0457037	 2.01826 0.481216	 -0.17833	 1.90766 0.553423	 -0.369061	 1.85011 0.57829	 -0.387355	 1.79996 0.655461	 0.0276042	 2.31473 0.684823	 -0.186337	 2.36416 0.838734	 -0.34469	 2.40292 0.894207	 -0.397824	 2.41961 0.24103	 -0.279699	 2.13265 0.352174	 -0.691026	 2.07632 0.227226	 -0.844651	 2.32476 0.215999	 -0.741103	 2.28822 0.359075	 -0.330309	 2.19757 0.423816	 -0.759024	 2.21493 0.194145	 -1.09606	 2.37582 0.247074	 -1.11885	 2.30555	 ,2
0.330447	 -0.250988	 2.16061 0.349903	 -0.177935	 2.16802 0.554843	 0.131246	 2.12785 0.675909	 0.261668	 2.11874 0.410677	 0.0456818	 2.01833 0.481214	 -0.178196	 1.90763 0.553204	 -0.368562	 1.85195 0.579784	 -0.409293	 1.81709 0.656525	 0.0313172	 2.31451 0.683589	 -0.183689	 2.36302 0.82494	 -0.34414	 2.40476 0.875304	 -0.39494	 2.41859 0.240451	 -0.278495	 2.12863 0.352164	 -0.69113	 2.07724 0.215533	 -0.834661	 2.32464 0.215121	 -0.738215	 2.28129 0.3591		 -0.326848  2.19439 0.425696	 -0.755418	 2.20822 0.195861	 -1.09229	 2.36921 0.248826	 -1.11185	 2.29739	 ,2
